"X","Y","T","DOY","NAME","POP","N"
13.36590121,52.53287524,2020-06-05,157,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-06-23,175,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-06-29,181,"Berlin Mitte",384172,14
13.36590121,52.53287524,2020-03-21,81,"Berlin Mitte",384172,25
13.36590121,52.53287524,2020-05-01,122,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-05-27,148,"Berlin Mitte",384172,6
13.36590121,52.53287524,2020-05-29,150,"Berlin Mitte",384172,7
13.36590121,52.53287524,2020-06-08,160,"Berlin Mitte",384172,6
13.36590121,52.53287524,2020-06-11,163,"Berlin Mitte",384172,9
13.36590121,52.53287524,2020-06-15,167,"Berlin Mitte",384172,12
13.36590121,52.53287524,2020-06-16,168,"Berlin Mitte",384172,6
13.36590121,52.53287524,2020-06-17,169,"Berlin Mitte",384172,9
13.36590121,52.53287524,2020-06-25,177,"Berlin Mitte",384172,10
13.36590121,52.53287524,2020-03-03,63,"Berlin Mitte",384172,3
13.36590121,52.53287524,2020-03-10,70,"Berlin Mitte",384172,2
13.36590121,52.53287524,2020-03-12,72,"Berlin Mitte",384172,7
13.36590121,52.53287524,2020-03-13,73,"Berlin Mitte",384172,7
13.36590121,52.53287524,2020-03-15,75,"Berlin Mitte",384172,8
13.36590121,52.53287524,2020-03-16,76,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-03-19,79,"Berlin Mitte",384172,25
13.36590121,52.53287524,2020-03-20,80,"Berlin Mitte",384172,17
13.36590121,52.53287524,2020-03-24,84,"Berlin Mitte",384172,24
13.36590121,52.53287524,2020-03-25,85,"Berlin Mitte",384172,26
13.36590121,52.53287524,2020-03-27,87,"Berlin Mitte",384172,46
13.36590121,52.53287524,2020-03-29,89,"Berlin Mitte",384172,16
13.36590121,52.53287524,2020-03-30,90,"Berlin Mitte",384172,15
13.36590121,52.53287524,2020-03-31,91,"Berlin Mitte",384172,46
13.36590121,52.53287524,2020-04-01,92,"Berlin Mitte",384172,19
13.36590121,52.53287524,2020-04-03,94,"Berlin Mitte",384172,9
13.36590121,52.53287524,2020-04-05,96,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-04-07,98,"Berlin Mitte",384172,32
13.36590121,52.53287524,2020-04-08,99,"Berlin Mitte",384172,13
13.36590121,52.53287524,2020-04-10,101,"Berlin Mitte",384172,23
13.36590121,52.53287524,2020-04-11,102,"Berlin Mitte",384172,33
13.36590121,52.53287524,2020-04-12,103,"Berlin Mitte",384172,9
13.36590121,52.53287524,2020-04-15,106,"Berlin Mitte",384172,17
13.36590121,52.53287524,2020-04-16,107,"Berlin Mitte",384172,12
13.36590121,52.53287524,2020-04-18,109,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-04-20,111,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-04-22,113,"Berlin Mitte",384172,10
13.36590121,52.53287524,2020-04-25,116,"Berlin Mitte",384172,8
13.36590121,52.53287524,2020-04-26,117,"Berlin Mitte",384172,2
13.36590121,52.53287524,2020-04-27,118,"Berlin Mitte",384172,16
13.36590121,52.53287524,2020-04-28,119,"Berlin Mitte",384172,7
13.36590121,52.53287524,2020-05-04,125,"Berlin Mitte",384172,6
13.36590121,52.53287524,2020-05-06,127,"Berlin Mitte",384172,8
13.36590121,52.53287524,2020-05-09,130,"Berlin Mitte",384172,2
13.36590121,52.53287524,2020-05-12,133,"Berlin Mitte",384172,6
13.36590121,52.53287524,2020-05-14,135,"Berlin Mitte",384172,6
13.36590121,52.53287524,2020-05-15,136,"Berlin Mitte",384172,3
13.36590121,52.53287524,2020-05-20,141,"Berlin Mitte",384172,3
13.36590121,52.53287524,2020-05-23,144,"Berlin Mitte",384172,1
13.36590121,52.53287524,2020-05-28,149,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-06-02,154,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-06-03,155,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-06-09,161,"Berlin Mitte",384172,7
13.36590121,52.53287524,2020-06-12,164,"Berlin Mitte",384172,2
13.36590121,52.53287524,2020-06-22,174,"Berlin Mitte",384172,8
13.36590121,52.53287524,2020-06-30,182,"Berlin Mitte",384172,3
13.36590121,52.53287524,2020-03-08,68,"Berlin Mitte",384172,1
13.36590121,52.53287524,2020-04-19,110,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-04-30,121,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-05-05,126,"Berlin Mitte",384172,11
13.36590121,52.53287524,2020-05-13,134,"Berlin Mitte",384172,3
13.36590121,52.53287524,2020-06-24,176,"Berlin Mitte",384172,7
13.36590121,52.53287524,2020-04-21,112,"Berlin Mitte",384172,5
13.36590121,52.53287524,2020-04-24,115,"Berlin Mitte",384172,4
13.36590121,52.53287524,2020-05-02,123,"Berlin Mitte",384172,3
13.36590121,52.53287524,2020-05-22,143,"Berlin Mitte",384172,2
13.36590121,52.53287524,2020-06-01,153,"Berlin Mitte",384172,1
13.36590121,52.53287524,2020-06-14,166,"Berlin Mitte",384172,1
13.36590121,52.53287524,2020-03-06,66,"Berlin Mitte",384172,1
13.42824263,52.50381512,2020-04-02,93,"Berlin Friedrichshain-Kreuzberg",289762,24
13.42824263,52.50381512,2020-06-04,156,"Berlin Friedrichshain-Kreuzberg",289762,6
13.42824263,52.50381512,2020-06-17,169,"Berlin Friedrichshain-Kreuzberg",289762,18
13.42824263,52.50381512,2020-06-19,171,"Berlin Friedrichshain-Kreuzberg",289762,35
13.42824263,52.50381512,2020-03-27,87,"Berlin Friedrichshain-Kreuzberg",289762,20
13.42824263,52.50381512,2020-04-09,100,"Berlin Friedrichshain-Kreuzberg",289762,14
13.42824263,52.50381512,2020-05-06,127,"Berlin Friedrichshain-Kreuzberg",289762,7
13.42824263,52.50381512,2020-06-06,158,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-06-16,168,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-04-07,98,"Berlin Friedrichshain-Kreuzberg",289762,9
13.42824263,52.50381512,2020-04-19,110,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-04-24,115,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-05-19,140,"Berlin Friedrichshain-Kreuzberg",289762,7
13.42824263,52.50381512,2020-06-03,155,"Berlin Friedrichshain-Kreuzberg",289762,8
13.42824263,52.50381512,2020-06-09,161,"Berlin Friedrichshain-Kreuzberg",289762,7
13.42824263,52.50381512,2020-03-05,65,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-04-01,92,"Berlin Friedrichshain-Kreuzberg",289762,22
13.42824263,52.50381512,2020-04-05,96,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-04-06,97,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-04-22,113,"Berlin Friedrichshain-Kreuzberg",289762,9
13.42824263,52.50381512,2020-05-17,138,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-06-20,172,"Berlin Friedrichshain-Kreuzberg",289762,6
13.42824263,52.50381512,2020-06-26,178,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-03-10,70,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-03-11,71,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-03-13,73,"Berlin Friedrichshain-Kreuzberg",289762,10
13.42824263,52.50381512,2020-03-14,74,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-03-15,75,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-03-16,76,"Berlin Friedrichshain-Kreuzberg",289762,6
13.42824263,52.50381512,2020-03-18,78,"Berlin Friedrichshain-Kreuzberg",289762,19
13.42824263,52.50381512,2020-03-19,79,"Berlin Friedrichshain-Kreuzberg",289762,20
13.42824263,52.50381512,2020-03-20,80,"Berlin Friedrichshain-Kreuzberg",289762,16
13.42824263,52.50381512,2020-03-21,81,"Berlin Friedrichshain-Kreuzberg",289762,21
13.42824263,52.50381512,2020-03-22,82,"Berlin Friedrichshain-Kreuzberg",289762,9
13.42824263,52.50381512,2020-03-23,83,"Berlin Friedrichshain-Kreuzberg",289762,9
13.42824263,52.50381512,2020-03-24,84,"Berlin Friedrichshain-Kreuzberg",289762,19
13.42824263,52.50381512,2020-03-25,85,"Berlin Friedrichshain-Kreuzberg",289762,46
13.42824263,52.50381512,2020-03-26,86,"Berlin Friedrichshain-Kreuzberg",289762,19
13.42824263,52.50381512,2020-03-28,88,"Berlin Friedrichshain-Kreuzberg",289762,14
13.42824263,52.50381512,2020-03-29,89,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-03-30,90,"Berlin Friedrichshain-Kreuzberg",289762,13
13.42824263,52.50381512,2020-03-31,91,"Berlin Friedrichshain-Kreuzberg",289762,10
13.42824263,52.50381512,2020-04-03,94,"Berlin Friedrichshain-Kreuzberg",289762,17
13.42824263,52.50381512,2020-04-04,95,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-04-15,106,"Berlin Friedrichshain-Kreuzberg",289762,7
13.42824263,52.50381512,2020-04-17,108,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-04-18,109,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-04-20,111,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-04-28,119,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-04-29,120,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-05-01,122,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-05-02,123,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-05-04,125,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-05-07,128,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-05-13,134,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-05-16,137,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-05-18,139,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-05-22,143,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-06-02,154,"Berlin Friedrichshain-Kreuzberg",289762,12
13.42824263,52.50381512,2020-06-10,162,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-06-12,164,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-06-13,165,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-06-18,170,"Berlin Friedrichshain-Kreuzberg",289762,7
13.42824263,52.50381512,2020-06-22,174,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-06-23,175,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-06-27,179,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-06-29,181,"Berlin Friedrichshain-Kreuzberg",289762,6
13.42824263,52.50381512,2020-03-04,64,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-03-08,68,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-03-09,69,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-03-17,77,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-04-08,99,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-04-11,102,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-04-16,107,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-04-21,112,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-04-23,114,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-05-05,126,"Berlin Friedrichshain-Kreuzberg",289762,5
13.42824263,52.50381512,2020-05-20,141,"Berlin Friedrichshain-Kreuzberg",289762,7
13.42824263,52.50381512,2020-05-28,149,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-05-31,152,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-06-07,159,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-06-11,163,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-06-24,176,"Berlin Friedrichshain-Kreuzberg",289762,4
13.42824263,52.50381512,2020-06-30,182,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-04-10,101,"Berlin Friedrichshain-Kreuzberg",289762,6
13.42824263,52.50381512,2020-04-12,103,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-04-13,104,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-04-25,116,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-04-30,121,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-05-12,133,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-05-14,135,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-05-26,147,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-04-14,105,"Berlin Friedrichshain-Kreuzberg",289762,3
13.42824263,52.50381512,2020-04-27,118,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-05-11,132,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-05-27,148,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-05-29,150,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-06-15,167,"Berlin Friedrichshain-Kreuzberg",289762,1
13.42824263,52.50381512,2020-06-25,177,"Berlin Friedrichshain-Kreuzberg",289762,2
13.42824263,52.50381512,2020-05-25,146,"Berlin Friedrichshain-Kreuzberg",289762,2
13.44024936,52.59719211,2020-03-29,89,"Berlin Pankow",407765,11
13.44024936,52.59719211,2020-03-31,91,"Berlin Pankow",407765,19
13.44024936,52.59719211,2020-04-17,108,"Berlin Pankow",407765,31
13.44024936,52.59719211,2020-04-22,113,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-05-13,134,"Berlin Pankow",407765,9
13.44024936,52.59719211,2020-05-20,141,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-06-22,174,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-06-23,175,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-06-26,178,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-04-01,92,"Berlin Pankow",407765,13
13.44024936,52.59719211,2020-04-28,119,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-05-04,125,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-06-11,163,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-06-19,171,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-03-17,77,"Berlin Pankow",407765,8
13.44024936,52.59719211,2020-04-24,115,"Berlin Pankow",407765,15
13.44024936,52.59719211,2020-05-18,139,"Berlin Pankow",407765,12
13.44024936,52.59719211,2020-05-22,143,"Berlin Pankow",407765,9
13.44024936,52.59719211,2020-06-10,162,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-06-16,168,"Berlin Pankow",407765,8
13.44024936,52.59719211,2020-06-29,181,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-03-20,80,"Berlin Pankow",407765,16
13.44024936,52.59719211,2020-04-08,99,"Berlin Pankow",407765,18
13.44024936,52.59719211,2020-04-16,107,"Berlin Pankow",407765,12
13.44024936,52.59719211,2020-06-05,157,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-06-17,169,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-03-04,64,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-03-09,69,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-03-12,72,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-03-13,73,"Berlin Pankow",407765,9
13.44024936,52.59719211,2020-03-16,76,"Berlin Pankow",407765,14
13.44024936,52.59719211,2020-03-18,78,"Berlin Pankow",407765,10
13.44024936,52.59719211,2020-03-19,79,"Berlin Pankow",407765,17
13.44024936,52.59719211,2020-03-21,81,"Berlin Pankow",407765,16
13.44024936,52.59719211,2020-03-23,83,"Berlin Pankow",407765,9
13.44024936,52.59719211,2020-03-24,84,"Berlin Pankow",407765,22
13.44024936,52.59719211,2020-03-25,85,"Berlin Pankow",407765,18
13.44024936,52.59719211,2020-03-26,86,"Berlin Pankow",407765,38
13.44024936,52.59719211,2020-03-27,87,"Berlin Pankow",407765,32
13.44024936,52.59719211,2020-03-28,88,"Berlin Pankow",407765,11
13.44024936,52.59719211,2020-03-30,90,"Berlin Pankow",407765,13
13.44024936,52.59719211,2020-04-02,93,"Berlin Pankow",407765,21
13.44024936,52.59719211,2020-04-03,94,"Berlin Pankow",407765,37
13.44024936,52.59719211,2020-04-04,95,"Berlin Pankow",407765,10
13.44024936,52.59719211,2020-04-06,97,"Berlin Pankow",407765,12
13.44024936,52.59719211,2020-04-07,98,"Berlin Pankow",407765,18
13.44024936,52.59719211,2020-04-09,100,"Berlin Pankow",407765,27
13.44024936,52.59719211,2020-04-11,102,"Berlin Pankow",407765,7
13.44024936,52.59719211,2020-04-12,103,"Berlin Pankow",407765,7
13.44024936,52.59719211,2020-04-13,104,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-04-14,105,"Berlin Pankow",407765,7
13.44024936,52.59719211,2020-04-15,106,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-04-18,109,"Berlin Pankow",407765,12
13.44024936,52.59719211,2020-04-19,110,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-04-23,114,"Berlin Pankow",407765,7
13.44024936,52.59719211,2020-05-02,123,"Berlin Pankow",407765,9
13.44024936,52.59719211,2020-05-03,124,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-05-05,126,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-05-07,128,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-05-11,132,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-05-14,135,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-05-17,138,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-05-27,148,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-06-03,155,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-06-09,161,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-06-12,164,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-03-10,70,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-03-11,71,"Berlin Pankow",407765,6
13.44024936,52.59719211,2020-03-22,82,"Berlin Pankow",407765,7
13.44024936,52.59719211,2020-04-05,96,"Berlin Pankow",407765,8
13.44024936,52.59719211,2020-04-20,111,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-04-26,117,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-05-06,127,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-05-09,130,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-05-15,136,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-06-08,160,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-06-18,170,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-06-24,176,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-03-05,65,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-04-10,101,"Berlin Pankow",407765,4
13.44024936,52.59719211,2020-04-21,112,"Berlin Pankow",407765,9
13.44024936,52.59719211,2020-04-27,118,"Berlin Pankow",407765,2
13.44024936,52.59719211,2020-04-29,120,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-04-30,121,"Berlin Pankow",407765,12
13.44024936,52.59719211,2020-05-19,140,"Berlin Pankow",407765,12
13.44024936,52.59719211,2020-05-29,150,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-06-14,166,"Berlin Pankow",407765,3
13.44024936,52.59719211,2020-03-06,66,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-04-25,116,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-05-23,144,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-06-02,154,"Berlin Pankow",407765,5
13.44024936,52.59719211,2020-06-07,159,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-06-25,177,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-05-26,147,"Berlin Pankow",407765,1
13.44024936,52.59719211,2020-06-15,167,"Berlin Pankow",407765,1
13.27023028,52.50104015,2020-03-12,72,"Berlin Charlottenburg-Wilmersdorf",342332,10
13.27023028,52.50104015,2020-03-18,78,"Berlin Charlottenburg-Wilmersdorf",342332,16
13.27023028,52.50104015,2020-04-07,98,"Berlin Charlottenburg-Wilmersdorf",342332,41
13.27023028,52.50104015,2020-04-15,106,"Berlin Charlottenburg-Wilmersdorf",342332,14
13.27023028,52.50104015,2020-04-25,116,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-05-02,123,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-05-09,130,"Berlin Charlottenburg-Wilmersdorf",342332,5
13.27023028,52.50104015,2020-06-11,163,"Berlin Charlottenburg-Wilmersdorf",342332,7
13.27023028,52.50104015,2020-06-23,175,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-03-31,91,"Berlin Charlottenburg-Wilmersdorf",342332,24
13.27023028,52.50104015,2020-04-10,101,"Berlin Charlottenburg-Wilmersdorf",342332,7
13.27023028,52.50104015,2020-05-12,133,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-03-24,84,"Berlin Charlottenburg-Wilmersdorf",342332,23
13.27023028,52.50104015,2020-03-30,90,"Berlin Charlottenburg-Wilmersdorf",342332,37
13.27023028,52.50104015,2020-04-06,97,"Berlin Charlottenburg-Wilmersdorf",342332,19
13.27023028,52.50104015,2020-04-22,113,"Berlin Charlottenburg-Wilmersdorf",342332,7
13.27023028,52.50104015,2020-05-21,142,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-06-19,171,"Berlin Charlottenburg-Wilmersdorf",342332,13
13.27023028,52.50104015,2020-06-22,174,"Berlin Charlottenburg-Wilmersdorf",342332,6
13.27023028,52.50104015,2020-06-25,177,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-03-13,73,"Berlin Charlottenburg-Wilmersdorf",342332,12
13.27023028,52.50104015,2020-03-26,86,"Berlin Charlottenburg-Wilmersdorf",342332,44
13.27023028,52.50104015,2020-03-27,87,"Berlin Charlottenburg-Wilmersdorf",342332,16
13.27023028,52.50104015,2020-03-28,88,"Berlin Charlottenburg-Wilmersdorf",342332,21
13.27023028,52.50104015,2020-04-14,105,"Berlin Charlottenburg-Wilmersdorf",342332,6
13.27023028,52.50104015,2020-05-28,149,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-06-16,168,"Berlin Charlottenburg-Wilmersdorf",342332,7
13.27023028,52.50104015,2020-06-24,176,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-03-08,68,"Berlin Charlottenburg-Wilmersdorf",342332,7
13.27023028,52.50104015,2020-03-10,70,"Berlin Charlottenburg-Wilmersdorf",342332,6
13.27023028,52.50104015,2020-03-11,71,"Berlin Charlottenburg-Wilmersdorf",342332,9
13.27023028,52.50104015,2020-03-14,74,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-03-17,77,"Berlin Charlottenburg-Wilmersdorf",342332,13
13.27023028,52.50104015,2020-03-19,79,"Berlin Charlottenburg-Wilmersdorf",342332,26
13.27023028,52.50104015,2020-03-20,80,"Berlin Charlottenburg-Wilmersdorf",342332,14
13.27023028,52.50104015,2020-03-22,82,"Berlin Charlottenburg-Wilmersdorf",342332,11
13.27023028,52.50104015,2020-03-23,83,"Berlin Charlottenburg-Wilmersdorf",342332,24
13.27023028,52.50104015,2020-03-25,85,"Berlin Charlottenburg-Wilmersdorf",342332,37
13.27023028,52.50104015,2020-04-01,92,"Berlin Charlottenburg-Wilmersdorf",342332,24
13.27023028,52.50104015,2020-04-02,93,"Berlin Charlottenburg-Wilmersdorf",342332,31
13.27023028,52.50104015,2020-04-04,95,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-04-05,96,"Berlin Charlottenburg-Wilmersdorf",342332,5
13.27023028,52.50104015,2020-04-08,99,"Berlin Charlottenburg-Wilmersdorf",342332,20
13.27023028,52.50104015,2020-04-11,102,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-04-16,107,"Berlin Charlottenburg-Wilmersdorf",342332,14
13.27023028,52.50104015,2020-04-17,108,"Berlin Charlottenburg-Wilmersdorf",342332,8
13.27023028,52.50104015,2020-04-18,109,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-04-19,110,"Berlin Charlottenburg-Wilmersdorf",342332,5
13.27023028,52.50104015,2020-04-21,112,"Berlin Charlottenburg-Wilmersdorf",342332,9
13.27023028,52.50104015,2020-04-23,114,"Berlin Charlottenburg-Wilmersdorf",342332,13
13.27023028,52.50104015,2020-04-24,115,"Berlin Charlottenburg-Wilmersdorf",342332,5
13.27023028,52.50104015,2020-04-26,117,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-05-03,124,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-05-06,127,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-05-14,135,"Berlin Charlottenburg-Wilmersdorf",342332,3
13.27023028,52.50104015,2020-05-15,136,"Berlin Charlottenburg-Wilmersdorf",342332,1
13.27023028,52.50104015,2020-05-19,140,"Berlin Charlottenburg-Wilmersdorf",342332,1
13.27023028,52.50104015,2020-05-20,141,"Berlin Charlottenburg-Wilmersdorf",342332,6
13.27023028,52.50104015,2020-05-22,143,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-05-25,146,"Berlin Charlottenburg-Wilmersdorf",342332,1
13.27023028,52.50104015,2020-05-30,151,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-06-04,156,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-06-08,160,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-06-09,161,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-06-10,162,"Berlin Charlottenburg-Wilmersdorf",342332,2
13.27023028,52.50104015,2020-06-12,164,"Berlin Charlottenburg-Wilmersdorf",342332,4
13.27023028,52.50104015,2020-06-17,169,"Berlin Charlottenburg-Wilmersdorf",342332,5
13.27023028,52.50104015,2020-06-18,170,"Berlin Charlottenburg-Wilmersdorf",342332,10
